藍子,ふぅ〜……。
藍子,あっ、ごめんなさい。この草原のシーンなら大丈夫です。この後のシーンの撮影がちょっと緊張するかなぁって思って……。
藍子,草原で自然な顔ならともかく、制服姿でカッコよくなんて、できるかなぁ……。
藍子,文香さんは、無口って言いましたけど普段はどんなことを考えているんですか？
藍子,そうなんですね。きっと、文香さんの頭の中には文字がたくさん詰まってるんでしょうね。
藍子,へぇ……すごいんですねぇ……。
藍子,……はぁ。それにしても、本当にきれいなお花畑ですね。ちいさな頃、花冠や花の指輪なんかを作ったのを思い出すなぁ。
藍子,そうだよ。夕美さんの方が詳しいかもしれないけど、私でよかったら教えてあげましょうか？
藍子,そんなに気をつかわなくってもいいんだよ。１２歳のありすちゃんから１９歳の文香さん達を見たらすごく年上に見えるかもしれないけど、私は１６歳だから。
藍子,ありすちゃんから私と、私から文香さん達は同じくらいって言ったら、なんとなく伝わるかな？
藍子,やさしくしてもらったことを、毎日いっぱい覚えておくんです。幸せは、気づければ幸せになるから。そして、その数分、誰かにやさしくしてあげられたら、いいんだよ。
藍子,お花を見つけたとき、『お花が咲いてるなぁ』って思うのと、『きれいなお花を見つけられて、幸せだなぁ』って思うことの違い、かなぁ……。
藍子,ありすちゃんと過ごしているなぁ、じゃなくて、ありすちゃんと過ごせて幸せだなぁって思っているんですよ。
藍子,うんっ。
藍子,ふふっ。あっ、お花の編み方、教えてあげるね。