プロフィール,ようこそ、私のお部屋へ♪はい、カモミールティーをどうぞ。すこし地味な部屋だけど、その分リラックスして…。
,…あれ？ふたりとも緊張してる？そ、そんなにかしこまらなくても…
ホーム,ユニット、ポジティブパッション！やりたいこと、たくさん話そうねっ
,落ち着きすぎて、落ち着かないって言われても〜。ほ、ほら、笑って？
,とりあえず…正座はやめよう？ね？ね？そんな、ご立派な場所じゃないし
,茜ちゃん、いつも通りに騒いでっ。ファイヤー！！ファイ…ヤー…
,あっ、ごめん、未央ちゃん！ぶつかっ…。もしかして、足しびれてる？
,ポット、熱いから気をつけてね。もう2、3分蒸らした方がいいかな
,このクッキー、ナッツが練り込んであって、とってもやさしい舌触りだよ♪
,部屋着…ではないかなぁ。ひとりの時は、木綿のチュニックが多いかも
ホーム(親愛度MAX),この空気…。○○さんなら、なんとかしてくれるかな…
,○○さんも期待してくれてるから。私たち3人にね
,○○さん用のトレイは、いろんなクッキーたくさん♪
,○○さんの気づかい、見習いたいな。みんなへの愛情♪
ルーム,私風に、おもてなしさせてくださいね
,テーブルクロスを、リネンに変えて…♪
,干し草のベッドは、永遠の憧れですよねっ
,気持ちいい散らかり具合を意識して♪清潔すぎても、温かみが足りないし
,おトイレですか？階段を下りて…って、ここ自宅じゃないですし
,つまめるもの、作りましょうか？お野菜のディップとかサンドイッチとか
,あ、いい日差しが入り込んで…。うとうとしてしまいそう…♪
,はい、今出ます〜！…あれ？チャイム鳴りませんでした？
ルーム(親愛度MAX),いつか私の部屋で、○○さんと何気ないお話、なんて…
,○○さん用のハーブティーは、藍子ブレンドです♪
,○○さんの理想のマイホーム、教えてくださいっ♪
,特別に教えちゃいます♪迷子探しが得意なのは、昔よく迷子になったから
親愛度演出(50),ひと息どうですか、○○さん♪私なら、LIVE後でも、このくらい平気ですっ。じつは私がくつろぎたいだけだったりして♪
親愛度演出(100),もてなすっていうのも、なかなかむずかしいんですね、○○さん…。私の自然が、他の人の自然とも限りませんし。
,でも、そのことがわかっただけでも、進歩です。どんなお友だちが遊びに来ても、相手に合わせることを忘れずに…。
,あ、これ…アイドルにも言える話ですよね。ファンが安らげるように…。そんな空間、○○さんとつくっていきたいですっ♪
プロフィール,ペイントアート、完成でーすっ♪熱中してやってたら、作業着までカラフルにっ。
,これこそ情熱の色ですよね♪おとなしい私はちょっとお休みして、青春のファンファーレを鳴らします！
ホーム,あはははっ、こんなに笑ったの、久しぶりかもっ。おなか痛いよ〜♪
,何回も塗り間違えちゃいましたけど、それも楽しい味にっ！
,えっへん、未央ちゃん、もっとホメて♪ええっ、藍子先生〜！？
,茜ちゃんのペンキ缶ボンバー、すごかったねー。上の方まで塗れてる！
,顔…？あ、ほんとだっ。こんなところにも、ついちゃった！えへへ…
,あああっ、塗り立て注意ですよ！さわったら…！あ、乾いてました？
,首筋まで、汗びっしょり〜。あ、すみません。じゃあ顔をあげて…
,つなぎ、着ておいてよかったです。これ、いつもの石鹸で落ちるかなぁ？
ホーム(親愛度MAX),絵のサインは…ポジティブパッション＆○○さんで！
,飛び込めば、なんだってできるっ。ですよね、○○さん
,○○さんのねぎらいの言葉…私の宝物ですっ
,はい、走り出します、○○さんっ。3人で新しい夢へ！
ルーム,修理はできませんけれど、塗装でよければっ
,あらら、インテリアの下に潜ったら、体中がぁ〜
,高森工務店…？高森園芸店はわりと考えますけど
,壁に、森を描くのもいいですね。赤青黄色の野鳥が飛ぶような…♪
,どんなモチーフでも描きますよ！時間は〜…すこしかかりますけど
,ヘイ、エブリバディ！あ、すみませんっ、歌のテンションで、少し調子に…
,えっとですね。見守るだけの私から、一歩進んでみようかなって
,恋して、夢見て…。まだまだ、してないことばかりですもんねっ
ルーム(親愛度MAX),○○さんの日々を、もっとにぎやかな色にしたいですっ
,最近ちょっと…○○さんのファンFANのFUN♪
,私の情熱は、○○さんゆずり。呼び覚ましてくれたから
,怖くありません。つまずいても、○○さんがいますから
親愛度演出(200),たまには大道具さんに協力するのも楽しいですねっ。え、もうつぎの出番？○○さん、待って。待って待って〜！
親愛度演出(300),この感じ…。私、芽が出たかもしれません、○○さん！今まで私の情熱って、わりと目に見えなかったんですけど…。
,茜ちゃんと、未央ちゃんのつくる空気の中にいると、自然とやる気があふれ出て、前向きになれて、積極的にがんばろうって気持ちになれるんです。
,みんなをハッピーにするファンファーレ、まずはいい形で吹けました。ファンの未来を、もっとパッションカラーで彩りましょう！
